sub_region,code,date,retail,grocery,parks,transit,work,home,hari,kasus,keterangan
Sulawesi Utara,ID-SA,8/18/2020,-16,0,-7,-38,-21,9,Selasa,3315,
Sulawesi Utara,ID-SA,8/19/2020,-14,2,-6,-36,-21,9,Rabu,3336,
Sulawesi Utara,ID-SA,8/20/2020,-20,-6,23,-36,-52,14,Kamis,3401,
Sulawesi Utara,ID-SA,8/21/2020,-15,-1,1,-40,-36,12,Jumat,3451,
Sulawesi Utara,ID-SA,8/22/2020,-16,-3,0,-37,-5,7,Sabtu,3522,
Sulawesi Utara,ID-SA,8/23/2020,-20,-2,8,-35,-1,6,Minggu,3552,
Sulawesi Utara,ID-SA,8/24/2020,-15,-1,-8,-31,-19,10,Senin,3554,
Sulawesi Utara,ID-SA,8/25/2020,-13,-1,-6,-30,-23,10,Selasa,3598,
Sulawesi Utara,ID-SA,8/26/2020,-13,-2,-4,-36,-21,10,Rabu,3613,
Sulawesi Utara,ID-SA,8/27/2020,-11,-1,-7,-32,-22,10,Kamis,3613,
Sulawesi Utara,ID-SA,8/28/2020,-5,5,-5,-34,-20,9,Jumat,3613,
Sulawesi Utara,ID-SA,8/29/2020,-5,4,0,-33,-2,6,Sabtu,3751,
Sulawesi Utara,ID-SA,8/30/2020,-11,2,5,-33,-1,6,Minggu,3833,
Sulawesi Utara,ID-SA,8/31/2020,-7,1,-5,-33,-20,9,Senin,3848,
Sulawesi Utara,ID-SA,9/1/2020,-3,4,-3,-29,-23,9,Selasa,3893,
Sulawesi Utara,ID-SA,9/2/2020,-5,2,-3,-33,-23,9,Rabu,3908,
Sulawesi Utara,ID-SA,9/3/2020,-10,-5,-17,-28,-27,13,Kamis,3942,
Sulawesi Utara,ID-SA,9/4/2020,2,10,-6,-30,-21,9,Jumat,3972,
Sulawesi Utara,ID-SA,9/5/2020,3,9,5,-29,-6,6,Sabtu,3990,
Sulawesi Utara,ID-SA,9/6/2020,-2,7,9,-34,-6,6,Minggu,3990,
Sulawesi Utara,ID-SA,9/7/2020,-2,3,-6,-31,-22,11,Senin,4003,
Sulawesi Utara,ID-SA,9/8/2020,0,4,-4,-27,-25,10,Selasa,4024,
Sulawesi Utara,ID-SA,9/9/2020,-1,1,-4,-30,-24,10,Rabu,4024,
Sulawesi Utara,ID-SA,9/10/2020,3,3,-3,-25,-26,9,Kamis,4046,
Sulawesi Utara,ID-SA,9/11/2020,3,4,-9,-25,-24,8,Jumat,4046,
Sumatera Utara,ID-SU,2/15/2020,-6,-7,-13,-5,0,2,Sabtu,0,
Sumatera Utara,ID-SU,2/16/2020,-2,-1,-6,-2,3,1,Minggu,0,
Sumatera Utara,ID-SU,2/17/2020,-3,-1,-1,-2,4,1,Senin,0,
Sumatera Utara,ID-SU,2/18/2020,-8,-6,-10,-4,3,2,Selasa,0,
Sumatera Utara,ID-SU,2/19/2020,-4,-3,-6,0,3,1,Rabu,0,
Sumatera Utara,ID-SU,2/20/2020,-3,-1,-1,-1,3,0,Kamis,0,
Sumatera Utara,ID-SU,2/21/2020,-5,-4,-6,-2,4,1,Jumat,0,
Sumatera Utara,ID-SU,2/22/2020,-4,-5,-11,-2,4,0,Sabtu,0,
Sumatera Utara,ID-SU,2/23/2020,-4,-3,-6,-3,4,1,Minggu,0,
Sumatera Utara,ID-SU,2/24/2020,-4,-3,0,0,5,0,Senin,0,
Sumatera Utara,ID-SU,2/25/2020,-4,-2,0,0,5,0,Selasa,0,
Sumatera Utara,ID-SU,2/26/2020,-4,-2,13,1,4,0,Rabu,0,
Sumatera Utara,ID-SU,2/27/2020,-3,-2,-6,-3,5,0,Kamis,0,
Sumatera Utara,ID-SU,2/28/2020,-5,-3,-10,-2,6,1,Jumat,0,
Sumatera Utara,ID-SU,2/29/2020,0,2,-7,-1,7,0,Sabtu,0,
Sumatera Utara,ID-SU,3/1/2020,0,4,-10,0,5,1,Minggu,0,
Sumatera Utara,ID-SU,3/2/2020,0,6,-4,-1,6,0,Senin,0,Kasus Pertama Nasional
Sumatera Utara,ID-SU,3/3/2020,0,8,0,-1,6,0,Selasa,0,
Sumatera Utara,ID-SU,3/4/2020,0,5,-2,0,6,1,Rabu,0,
Sumatera Utara,ID-SU,3/5/2020,-1,4,-1,-2,6,1,Kamis,0,
Sumatera Utara,ID-SU,3/6/2020,-3,0,-8,0,6,1,Jumat,0,
Sumatera Utara,ID-SU,3/7/2020,0,4,-1,0,5,0,Sabtu,0,
Sumatera Utara,ID-SU,3/8/2020,-2,2,-8,-2,4,1,Minggu,0,
Sumatera Utara,ID-SU,3/9/2020,-1,2,-1,-1,6,1,Senin,0,
Sumatera Utara,ID-SU,3/10/2020,-3,1,-3,-2,6,1,Selasa,0,
Sumatera Utara,ID-SU,3/11/2020,-1,2,-2,-2,6,1,Rabu,0,
Sumatera Utara,ID-SU,3/12/2020,-1,0,-1,-3,6,1,Kamis,0,
Sumatera Utara,ID-SU,3/13/2020,-3,-1,-6,-2,7,0,Jumat,0,
Sumatera Utara,ID-SU,3/14/2020,-2,1,-9,-2,6,1,Sabtu,0,
Sumatera Utara,ID-SU,3/15/2020,-6,0,-13,-7,5,2,Minggu,0,
Sumatera Utara,ID-SU,3/16/2020,-5,5,-6,-4,1,2,Senin,0,Sekolah diliburkan. Fatwa MUI salat di rumah
Sumatera Utara,ID-SU,3/17/2020,-9,0,-13,-6,-3,4,Selasa,0,
Sumatera Utara,ID-SU,3/18/2020,-10,1,-12,-6,-8,5,Rabu,1,Kasus pertama Sumatera Utara
Sumatera Utara,ID-SU,3/19/2020,-13,-1,-11,-12,-11,7,Kamis,2,Gereja Katolik tiadakan misa mingguan
Sumatera Utara,ID-SU,3/20/2020,-19,-6,-23,-19,-13,8,Jumat,2,
Sumatera Utara,ID-SU,3/21/2020,-26,-13,-35,-25,-14,10,Sabtu,2,
Sumatera Utara,ID-SU,3/22/2020,-33,-17,-43,-35,-5,10,Minggu,2,
Sumatera Utara,ID-SU,3/23/2020,-26,-13,-23,-30,-24,11,Senin,2,
Sumatera Utara,ID-SU,3/24/2020,-29,-12,-27,-31,-27,11,Selasa,7,
Sumatera Utara,ID-SU,3/25/2020,-40,-24,-35,-39,-59,20,Rabu,7,Hari Raya Nyepi
Sumatera Utara,ID-SU,3/26/2020,-36,-20,-33,-38,-30,13,Kamis,8,
Sumatera Utara,ID-SU,3/27/2020,-39,-20,-39,-42,-30,14,Jumat,8,
Sumatera Utara,ID-SU,3/28/2020,-47,-28,-49,-45,-32,17,Sabtu,8,
Sumatera Utara,ID-SU,3/29/2020,-50,-32,-56,-50,-15,16,Minggu,8,
Sumatera Utara,ID-SU,3/30/2020,-38,-22,-32,-42,-32,15,Senin,13,
Sumatera Utara,ID-SU,3/31/2020,-36,-19,-33,-39,-32,14,Selasa,19,
Sumatera Utara,ID-SU,4/1/2020,-35,-16,-34,-41,-32,14,Rabu,22,
Sumatera Utara,ID-SU,4/2/2020,-36,-17,-31,-43,-33,14,Kamis,22,
Sumatera Utara,ID-SU,4/3/2020,-37,-19,-37,-46,-31,14,Jumat,22,
Sumatera Utara,ID-SU,4/4/2020,-42,-24,-45,-48,-31,16,Sabtu,25,
Sumatera Utara,ID-SU,4/5/2020,-47,-28,-53,-54,-15,15,Minggu,25,
Sumatera Utara,ID-SU,4/6/2020,-39,-25,-36,-47,-31,15,Senin,26,
Sumatera Utara,ID-SU,4/7/2020,-38,-21,-34,-47,-33,15,Selasa,26,
Sumatera Utara,ID-SU,4/8/2020,-36,-20,-33,-46,-32,14,Rabu,59,
Sumatera Utara,ID-SU,4/9/2020,-36,-18,-31,-45,-33,14,Kamis,59,
Sumatera Utara,ID-SU,4/10/2020,-46,-31,-43,-55,-60,22,Jumat,59,Tri Hari Suci Paskah
Sumatera Utara,ID-SU,4/11/2020,-43,-27,-46,-53,-34,18,Sabtu,59,
Sumatera Utara,ID-SU,4/12/2020,-48,-32,-55,-57,-15,16,Minggu,65,
Sumatera Utara,ID-SU,4/13/2020,-38,-24,-33,-48,-32,16,Senin,67,
Sumatera Utara,ID-SU,4/14/2020,-37,-23,-35,-47,-31,15,Selasa,72,
Sumatera Utara,ID-SU,4/15/2020,-36,-21,-32,-47,-31,15,Rabu,78,
Sumatera Utara,ID-SU,4/16/2020,-37,-22,-34,-50,-31,15,Kamis,79,
Sumatera Utara,ID-SU,4/17/2020,-42,-27,-43,-53,-31,16,Jumat,79,
Sumatera Utara,ID-SU,4/18/2020,-41,-25,-47,-50,-28,15,Sabtu,79,
Sumatera Utara,ID-SU,4/19/2020,-45,-28,-52,-54,-11,14,Minggu,81,
Sumatera Utara,ID-SU,4/20/2020,-36,-21,-32,-46,-29,14,Senin,83,
Sumatera Utara,ID-SU,4/21/2020,-37,-21,-34,-45,-30,13,Selasa,84,
Sumatera Utara,ID-SU,4/22/2020,-36,-20,-35,-43,-30,13,Rabu,93,
Sumatera Utara,ID-SU,4/23/2020,-37,-18,-34,-43,-33,14,Kamis,95,
Sumatera Utara,ID-SU,4/24/2020,-48,-29,-46,-55,-36,18,Jumat,96,"Puasa hari pertama, 1 Ramadan 1441 H"
Sumatera Utara,ID-SU,4/25/2020,-49,-32,-54,-57,-33,19,Sabtu,105,
Sumatera Utara,ID-SU,4/26/2020,-52,-34,-61,-63,-14,18,Minggu,111,
Sumatera Utara,ID-SU,4/27/2020,-45,-31,-43,-55,-31,17,Senin,111,
Sumatera Utara,ID-SU,4/28/2020,-46,-32,-44,-55,-32,16,Selasa,111,
Sumatera Utara,ID-SU,4/29/2020,-44,-28,-42,-55,-32,16,Rabu,114,
Sumatera Utara,ID-SU,4/30/2020,-41,-22,-39,-52,-31,16,Kamis,117,
Sumatera Utara,ID-SU,5/1/2020,-46,-26,-48,-59,-58,22,Jumat,117,
Sumatera Utara,ID-SU,5/2/2020,-43,-24,-49,-55,-29,17,Sabtu,117,
Sumatera Utara,ID-SU,5/3/2020,-50,-34,-59,-63,-11,17,Minggu,123,
Sumatera Utara,ID-SU,5/4/2020,-37,-20,-35,-52,-29,15,Senin,129,
Sumatera Utara,ID-SU,5/5/2020,-40,-23,-39,-53,-30,16,Selasa,130,
Sumatera Utara,ID-SU,5/6/2020,-33,-14,-32,-49,-29,14,Rabu,141,
Sumatera Utara,ID-SU,5/7/2020,-45,-30,-43,-59,-58,23,Kamis,142,
Sumatera Utara,ID-SU,5/8/2020,-37,-19,-39,-54,-28,15,Jumat,157,
Sumatera Utara,ID-SU,5/9/2020,-40,-22,-48,-54,-27,17,Sabtu,179,
Sumatera Utara,ID-SU,5/10/2020,-43,-27,-54,-60,-7,16,Minggu,179,
Sumatera Utara,ID-SU,5/11/2020,-35,-19,-33,-51,-28,15,Senin,196,
Sumatera Utara,ID-SU,5/12/2020,-33,-15,-33,-49,-29,14,Selasa,198,
Sumatera Utara,ID-SU,5/13/2020,-31,-14,-31,-48,-28,14,Rabu,200,
Sumatera Utara,ID-SU,5/14/2020,-34,-18,-34,-50,-29,14,Kamis,202,
Sumatera Utara,ID-SU,5/15/2020,-30,-12,-33,-50,-26,13,Jumat,202,
Sumatera Utara,ID-SU,5/16/2020,-30,-13,-40,-49,-25,14,Sabtu,202,
Sumatera Utara,ID-SU,5/17/2020,-36,-21,-53,-55,-5,15,Minggu,218,
Sumatera Utara,ID-SU,5/18/2020,-23,-6,-24,-43,-26,13,Senin,225,
Sumatera Utara,ID-SU,5/19/2020,-26,-8,-28,-44,-28,14,Selasa,235,
Sumatera Utara,ID-SU,5/20/2020,-20,1,-22,-40,-28,13,Rabu,250,
Sumatera Utara,ID-SU,5/21/2020,-20,2,-21,-41,-55,18,Kamis,273,
Sumatera Utara,ID-SU,5/22/2020,-25,-2,-31,-45,-37,16,Jumat,285,Awal cuti bersama Idul Fitri 1441 H
Sumatera Utara,ID-SU,5/23/2020,-30,-1,-36,-46,-41,16,Sabtu,294,
Sumatera Utara,ID-SU,5/24/2020,-44,-31,-48,-55,-19,6,Minggu,311,
Sumatera Utara,ID-SU,5/25/2020,-28,-13,-7,-46,-68,13,Senin,315,Idul Fitri 1441 H
Sumatera Utara,ID-SU,5/26/2020,-24,-9,-9,-45,-44,11,Selasa,315,
Sumatera Utara,ID-SU,5/27/2020,-23,-7,-10,-43,-37,12,Rabu,332,
Sumatera Utara,ID-SU,5/28/2020,-22,-6,-11,-45,-32,12,Kamis,362,
Sumatera Utara,ID-SU,5/29/2020,-28,-12,-26,-49,-29,13,Jumat,400,Akhir cuti bersama Idul Fitri 1441 H
Sumatera Utara,ID-SU,5/30/2020,-28,-12,-28,-45,-25,12,Sabtu,406,
Sumatera Utara,ID-SU,5/31/2020,-32,-18,-29,-50,-2,10,Minggu,409,
Sumatera Utara,ID-SU,6/1/2020,-23,-8,-1,-42,-54,16,Senin,417,
Sumatera Utara,ID-SU,6/2/2020,-21,-5,-16,-40,-22,10,Selasa,418,
Sumatera Utara,ID-SU,6/3/2020,-27,-13,-22,-44,-24,13,Rabu,444,
Sumatera Utara,ID-SU,6/4/2020,-22,-5,-17,-42,-23,11,Kamis,488,
Sumatera Utara,ID-SU,6/5/2020,-30,-16,-32,-47,-21,13,Jumat,537,
Sumatera Utara,ID-SU,6/6/2020,-24,-9,-26,-41,-20,12,Sabtu,605,
Sumatera Utara,ID-SU,6/7/2020,-27,-13,-19,-46,2,10,Minggu,605,
Sumatera Utara,ID-SU,6/8/2020,-21,-7,-12,-40,-21,11,Senin,607,
Sumatera Utara,ID-SU,6/9/2020,-25,-13,-19,-42,-22,12,Selasa,618,
Sumatera Utara,ID-SU,6/10/2020,-20,-7,-15,-37,-22,11,Rabu,635,
Sumatera Utara,ID-SU,6/11/2020,-20,-9,-17,-41,-22,11,Kamis,680,
Sumatera Utara,ID-SU,6/12/2020,-25,-13,-28,-43,-21,12,Jumat,768,
Sumatera Utara,ID-SU,6/13/2020,-25,-13,-26,-41,-18,11,Sabtu,862,
Sumatera Utara,ID-SU,6/14/2020,-26,-14,-16,-43,3,9,Minggu,872,
Sumatera Utara,ID-SU,6/15/2020,-22,-11,-21,-40,-21,11,Senin,932,
Sumatera Utara,ID-SU,6/16/2020,-22,-10,-21,-38,-21,11,Selasa,957,
Sumatera Utara,ID-SU,6/17/2020,-20,-9,-18,-37,-21,11,Rabu,970,
Sumatera Utara,ID-SU,6/18/2020,-22,-11,-19,-41,-23,11,Kamis,993,
Sumatera Utara,ID-SU,6/19/2020,-24,-12,-26,-41,-20,11,Jumat,1024,
Sumatera Utara,ID-SU,6/20/2020,-25,-13,-29,-40,-18,11,Sabtu,1082,
Sumatera Utara,ID-SU,6/21/2020,-30,-18,-27,-44,1,10,Minggu,1095,
Sumatera Utara,ID-SU,6/22/2020,-22,-12,-17,-38,-23,11,Senin,1115,
Sumatera Utara,ID-SU,6/23/2020,-20,-8,-17,-37,-23,10,Selasa,1232,
Sumatera Utara,ID-SU,6/24/2020,-23,-11,-19,-38,-23,11,Rabu,1287,
Sumatera Utara,ID-SU,6/25/2020,-25,-15,-19,-41,-24,11,Kamis,1356,
Sumatera Utara,ID-SU,6/26/2020,-23,-10,-23,-39,-22,10,Jumat,1370,
Sumatera Utara,ID-SU,6/27/2020,-22,-11,-22,-39,-20,10,Sabtu,1447,
Sumatera Utara,ID-SU,6/28/2020,-24,-13,-12,-39,1,8,Minggu,1467,
Sumatera Utara,ID-SU,6/29/2020,-19,-9,-12,-37,-22,10,Senin,1480,
Sumatera Utara,ID-SU,6/30/2020,-19,-7,-16,-36,-22,10,Selasa,1551,
Sumatera Utara,ID-SU,7/1/2020,-16,-4,-14,-34,-22,10,Rabu,1601,
Sumatera Utara,ID-SU,7/2/2020,-17,-4,-13,-35,-23,10,Kamis,1690,
Sumatera Utara,ID-SU,7/3/2020,-19,-6,-18,-35,-22,10,Jumat,1723,
Sumatera Utara,ID-SU,7/4/2020,-17,-6,-15,-32,-21,10,Sabtu,1767,
Sumatera Utara,ID-SU,7/5/2020,-17,-5,-1,-32,1,7,Minggu,1778,
Sumatera Utara,ID-SU,7/6/2020,-20,-11,-17,-36,-25,12,Senin,1798,
Sumatera Utara,ID-SU,7/7/2020,-13,-2,-12,-29,-23,10,Selasa,1821,
Sumatera Utara,ID-SU,7/8/2020,-17,-7,-16,-31,-23,10,Rabu,1977,
Sumatera Utara,ID-SU,7/9/2020,-15,-5,-10,-31,-23,10,Kamis,2085,
Sumatera Utara,ID-SU,7/10/2020,-19,-8,-20,-33,-21,10,Jumat,2197,
Sumatera Utara,ID-SU,7/11/2020,-22,-12,-24,-33,-19,11,Sabtu,2284,
Sumatera Utara,ID-SU,7/12/2020,-24,-13,-19,-35,1,9,Minggu,2323,
Sumatera Utara,ID-SU,7/13/2020,-15,-5,-12,-31,-21,10,Senin,2367,
Sumatera Utara,ID-SU,7/14/2020,-15,-6,-12,-31,-21,9,Selasa,2497,
Sumatera Utara,ID-SU,7/15/2020,-15,-6,-11,-31,-20,10,Rabu,2596,
Sumatera Utara,ID-SU,7/16/2020,-16,-6,-11,-32,-21,10,Kamis,2693,
Sumatera Utara,ID-SU,7/17/2020,-20,-10,-20,-36,-20,11,Jumat,2776,
Sumatera Utara,ID-SU,7/18/2020,-19,-9,-18,-34,-18,10,Sabtu,2923,
Sumatera Utara,ID-SU,7/19/2020,-20,-9,-9,-36,3,8,Minggu,2952,
Sumatera Utara,ID-SU,7/20/2020,-16,-6,-12,-33,-20,10,Senin,2952,
Sumatera Utara,ID-SU,7/21/2020,-17,-8,-12,-33,-21,10,Selasa,2994,
Sumatera Utara,ID-SU,7/22/2020,-20,-12,-17,-35,-21,12,Rabu,3163,
Sumatera Utara,ID-SU,7/23/2020,-20,-10,-16,-37,-21,11,Kamis,3263,
Sumatera Utara,ID-SU,7/24/2020,-21,-12,-19,-38,-20,11,Jumat,3320,
Sumatera Utara,ID-SU,7/25/2020,-19,-10,-19,-34,-18,11,Sabtu,3371,
Sumatera Utara,ID-SU,7/26/2020,-25,-15,-22,-40,2,10,Minggu,3371,
Sumatera Utara,ID-SU,7/27/2020,-20,-11,-16,-36,-22,11,Senin,3390,
Sumatera Utara,ID-SU,7/28/2020,-22,-13,-20,-34,-22,12,Selasa,3438,
Sumatera Utara,ID-SU,7/29/2020,-17,-5,-12,-30,-22,11,Rabu,3438,
Sumatera Utara,ID-SU,7/30/2020,-10,7,-1,-24,-24,9,Kamis,3827,
Sumatera Utara,ID-SU,7/31/2020,-23,-10,20,-38,-61,13,Jumat,3931,Idul Adha 1441 H
Sumatera Utara,ID-SU,8/1/2020,-23,-8,-1,-38,-31,11,Sabtu,3931,
Sumatera Utara,ID-SU,8/2/2020,-17,-1,10,-30,-2,5,Minggu,4136,
Sumatera Utara,ID-SU,8/3/2020,-16,-3,-5,-30,-23,10,Senin,4193,
Sumatera Utara,ID-SU,8/4/2020,-12,2,-1,-28,-22,9,Selasa,4261,
Sumatera Utara,ID-SU,8/5/2020,-13,1,-4,-29,-22,10,Rabu,4391,
Sumatera Utara,ID-SU,8/6/2020,-14,0,-3,-32,-22,10,Kamis,4477,
Sumatera Utara,ID-SU,8/7/2020,-15,-2,-9,-33,-20,9,Jumat,4693,
Sumatera Utara,ID-SU,8/8/2020,-15,-3,-10,-29,-18,8,Sabtu,4693,
Sumatera Utara,ID-SU,8/9/2020,-16,-4,-4,-32,4,7,Minggu,4794,
Sumatera Utara,ID-SU,8/10/2020,-13,-1,-3,-30,-21,9,Senin,4948,
Sumatera Utara,ID-SU,8/11/2020,-18,-9,-12,-34,-22,8,Selasa,5155,
Sumatera Utara,ID-SU,8/12/2020,-17,-7,-12,-33,-23,10,Rabu,5264,
Sumatera Utara,ID-SU,8/13/2020,-17,-6,-9,-33,-21,10,Kamis,5264,
Sumatera Utara,ID-SU,8/14/2020,-13,1,-10,-28,-19,8,Jumat,5427,
Sumatera Utara,ID-SU,8/15/2020,-13,0,-11,-24,-17,8,Sabtu,5427,
Sumatera Utara,ID-SU,8/16/2020,-15,-1,5,-28,3,6,Minggu,5673,
Sumatera Utara,ID-SU,8/17/2020,-7,-1,100,-26,-59,11,Senin,5690,Hari Kemerdekaan Indonesia
Sumatera Utara,ID-SU,8/18/2020,-16,-5,-6,-31,-22,8,Selasa,5820,
Sumatera Utara,ID-SU,8/19/2020,-9,3,-3,-25,-22,8,Rabu,5898,
Sumatera Utara,ID-SU,8/20/2020,-8,0,30,-27,-54,13,Kamis,5957,
Sumatera Utara,ID-SU,8/21/2020,-16,-7,-5,-36,-36,12,Jumat,5978,
Sumatera Utara,ID-SU,8/22/2020,-19,-12,-11,-36,-22,11,Sabtu,6051,
Sumatera Utara,ID-SU,8/23/2020,-17,-8,-4,-32,3,7,Minggu,6129,
Sumatera Utara,ID-SU,8/24/2020,-9,-1,1,-29,-20,9,Senin,6166,
Sumatera Utara,ID-SU,8/25/2020,-9,-1,-3,-30,-21,9,Selasa,6300,
Sumatera Utara,ID-SU,8/26/2020,-8,-1,-2,-31,-21,9,Rabu,6437,
Sumatera Utara,ID-SU,8/27/2020,-6,0,-2,-34,-21,9,Kamis,6437,
Sumatera Utara,ID-SU,8/28/2020,-8,-2,-12,-34,-20,9,Jumat,6437,
Sumatera Utara,ID-SU,8/29/2020,-7,-2,-10,-33,-18,9,Sabtu,6730,
Sumatera Utara,ID-SU,8/30/2020,-8,-1,-4,-34,1,7,Minggu,6769,
Sumatera Utara,ID-SU,8/31/2020,-8,-4,-9,-36,-22,10,Senin,6827,
Sumatera Utara,ID-SU,9/1/2020,0,8,-4,-30,-22,9,Selasa,6942,
Sumatera Utara,ID-SU,9/2/2020,-1,3,-3,-32,-23,9,Rabu,7124,
Sumatera Utara,ID-SU,9/3/2020,2,6,0,-33,-23,9,Kamis,7265,
Sumatera Utara,ID-SU,9/4/2020,-6,-4,-15,-36,-25,12,Jumat,7390,
Sumatera Utara,ID-SU,9/5/2020,-11,-7,-19,-37,-22,11,Sabtu,7552,
Sumatera Utara,ID-SU,9/6/2020,-6,0,-10,-35,-4,8,Minggu,7552,
Sumatera Utara,ID-SU,9/7/2020,2,4,-1,-32,-24,9,Senin,7725,
Sumatera Utara,ID-SU,9/8/2020,3,5,-1,-31,-24,9,Selasa,7832,
Sumatera Utara,ID-SU,9/9/2020,0,-3,-8,-36,-28,11,Rabu,7832,
Sumatera Utara,ID-SU,9/10/2020,4,1,-4,-35,-25,9,Kamis,7964,
Sumatera Utara,ID-SU,9/11/2020,1,-4,-13,-35,-25,8,Jumat,7964,
Papua,ID-PA,2/15/2020,5,2,2,10,9,-1,Sabtu,0,
Papua,ID-PA,2/16/2020,3,-3,4,7,1,1,Minggu,0,
Papua,ID-PA,2/17/2020,-2,-7,-1,0,5,1,Senin,0,
Papua,ID-PA,2/18/2020,0,-5,-4,7,4,0,Selasa,0,
Papua,ID-PA,2/19/2020,-1,-7,-4,-5,6,1,Rabu,0,
Papua,ID-PA,2/20/2020,0,-6,3,1,6,0,Kamis,0,
Papua,ID-PA,2/21/2020,0,-7,0,-2,6,0,Jumat,0,
Papua,ID-PA,2/22/2020,0,-3,-3,1,10,-1,Sabtu,0,
Papua,ID-PA,2/23/2020,-2,-8,0,1,1,1,Minggu,0,
Papua,ID-PA,2/24/2020,-3,-9,7,-3,5,1,Senin,0,
Papua,ID-PA,2/25/2020,1,-5,5,3,5,-1,Selasa,0,
Papua,ID-PA,2/26/2020,-1,-7,4,-1,6,0,Rabu,0,
Papua,ID-PA,2/27/2020,-4,-9,2,5,7,0,Kamis,0,
Papua,ID-PA,2/28/2020,0,-9,-4,3,5,0,Jumat,0,
Papua,ID-PA,2/29/2020,1,-4,-11,1,12,-1,Sabtu,0,
Papua,ID-PA,3/1/2020,3,-2,-1,2,3,1,Minggu,0,
Papua,ID-PA,3/2/2020,0,-3,4,-2,6,0,Senin,0,Kasus Pertama Nasional
Papua,ID-PA,3/3/2020,2,-1,0,5,7,0,Selasa,0,
Papua,ID-PA,3/4/2020,2,-2,-1,4,9,1,Rabu,0,
Papua,ID-PA,3/5/2020,1,-4,2,0,9,0,Kamis,0,
Papua,ID-PA,3/6/2020,4,-1,-2,4,8,0,Jumat,0,
Papua,ID-PA,3/7/2020,1,-3,-6,-1,11,-1,Sabtu,0,
Papua,ID-PA,3/8/2020,-3,-5,-3,0,2,1,Minggu,0,
Papua,ID-PA,3/9/2020,-2,-3,2,0,8,0,Senin,0,
Papua,ID-PA,3/10/2020,1,-2,-2,5,6,0,Selasa,0,
Papua,ID-PA,3/11/2020,2,-4,-2,0,9,0,Rabu,0,
Papua,ID-PA,3/12/2020,1,-2,1,0,9,-1,Kamis,0,
Papua,ID-PA,3/13/2020,2,-4,-1,-1,7,0,Jumat,0,
Papua,ID-PA,3/14/2020,1,0,-3,2,12,-1,Sabtu,0,
Papua,ID-PA,3/15/2020,-3,-3,-12,3,2,2,Minggu,0,
Papua,ID-PA,3/16/2020,-1,-1,-1,-8,4,2,Senin,0,Sekolah diliburkan. Fatwa MUI salat di rumah
Papua,ID-PA,3/17/2020,-6,-6,-5,-3,0,2,Selasa,0,
Papua,ID-PA,3/18/2020,-7,-5,-2,-7,-8,5,Rabu,0,
Papua,ID-PA,3/19/2020,-12,-8,-10,-5,-12,6,Kamis,0,Gereja Katolik tiadakan misa mingguan
Papua,ID-PA,3/20/2020,-13,-12,-14,-8,-16,7,Jumat,0,
Papua,ID-PA,3/21/2020,-17,-11,-23,-14,0,4,Sabtu,0,
Papua,ID-PA,3/22/2020,-24,-19,-33,-20,-5,6,Minggu,2,Kasus pertama Papua
Papua,ID-PA,3/23/2020,-20,-11,-17,-22,-23,9,Senin,2,
Papua,ID-PA,3/24/2020,-26,-17,-26,-18,-29,10,Selasa,3,
Papua,ID-PA,3/25/2020,-44,-34,-27,-14,-51,17,Rabu,3,Hari Raya Nyepi
Papua,ID-PA,3/26/2020,-43,-35,-29,-47,-28,13,Kamis,7,
Papua,ID-PA,3/27/2020,-43,-37,-34,-50,-30,14,Jumat,7,
Papua,ID-PA,3/28/2020,-48,-37,-47,-54,-16,13,Sabtu,7,
Papua,ID-PA,3/29/2020,-52,-45,-47,-58,-18,13,Minggu,9,
Papua,ID-PA,3/30/2020,-45,-37,-31,-53,-31,15,Senin,9,
Papua,ID-PA,3/31/2020,-39,-33,-34,-49,-32,13,Selasa,10,
Papua,ID-PA,4/1/2020,-38,-29,-29,-49,-30,14,Rabu,10,
Papua,ID-PA,4/2/2020,-37,-29,-28,-47,-30,14,Kamis,10,
Papua,ID-PA,4/3/2020,-38,-30,-31,-47,-30,14,Jumat,16,
Papua,ID-PA,4/4/2020,-42,-28,-40,-53,-15,12,Sabtu,18,
Papua,ID-PA,4/5/2020,-46,-37,-41,-58,-18,12,Minggu,26,
Papua,ID-PA,4/6/2020,-40,-29,-23,-52,-31,15,Senin,26,
Papua,ID-PA,4/7/2020,-40,-29,-28,-50,-31,14,Selasa,26,
Papua,ID-PA,4/8/2020,-41,-30,-25,-51,-30,14,Rabu,38,
Papua,ID-PA,4/9/2020,-37,-24,-24,-51,-30,13,Kamis,38,
Papua,ID-PA,4/10/2020,-54,-49,-37,-53,-57,21,Jumat,38,Tri Hari Suci Paskah
Papua,ID-PA,4/11/2020,-47,-34,-40,-54,-21,14,Sabtu,62,
Papua,ID-PA,4/12/2020,-53,-44,-44,-57,-20,13,Minggu,63,
Papua,ID-PA,4/13/2020,-46,-40,-28,-49,-43,18,Senin,68,
Papua,ID-PA,4/14/2020,-39,-30,-25,-49,-29,14,Selasa,68,
Papua,ID-PA,4/15/2020,-39,-30,-25,-54,-28,15,Rabu,75,
Papua,ID-PA,4/16/2020,-41,-32,-26,-56,-28,15,Kamis,80,
Papua,ID-PA,4/17/2020,-41,-33,-31,-50,-28,15,Jumat,89,
Papua,ID-PA,4/18/2020,-45,-32,-40,-53,-13,12,Sabtu,95,
